2000;0.232018
2050;0.238591
2100;0.245182
2150;0.251792
2200;0.258420
2250;0.265065
2300;0.271726
2350;0.278405
2400;0.285100
2450;0.291810
2500;0.298536
2550;0.305278
2600;0.312034
2650;0.318805
2700;0.325591
2750;0.332390
2800;0.339204
2850;0.346031
2900;0.352871
2950;0.359725
3000;0.366592
3050;0.373471
3100;0.380363
3150;0.387267
3200;0.394183
3250;0.401111
3300;0.408051
3350;0.415003
3400;0.421966
3450;0.428940
3500;0.435925
3550;0.442921
3600;0.449928
3650;0.456945
3700;0.463973
3750;0.471011
3800;0.478059
3850;0.485118
3900;0.492186
3950;0.499264
4000;0.506352
4050;0.513449
4100;0.520556
4150;0.527672
4200;0.534797
4250;0.541931
4300;0.549075
4350;0.556227
4400;0.563388
4450;0.570557
4500;0.577735
4550;0.584922
4600;0.592117
4650;0.599320
4700;0.606532
4750;0.613751
4800;0.620979
4850;0.628215
4900;0.635458
4950;0.642709
5000;0.649968
