1000;0.000177
1050;0.000179
1100;0.000180
1150;0.000181
1200;0.000182
1250;0.000183
1300;0.000184
1350;0.000185
1400;0.000186
1450;0.000187
1500;0.000188
1550;0.000189
1600;0.000189
1650;0.000190
1700;0.000191
1750;0.000192
1800;0.000192
1850;0.000193
1900;0.000194
1950;0.000195
2000;0.000195
2050;0.000196
2100;0.000196
2150;0.000197
2200;0.000198
2250;0.000198
2300;0.000199
2350;0.000199
2400;0.000200
2450;0.000200
2500;0.000201
2550;0.000201
2600;0.000202
2650;0.000202
2700;0.000203
2750;0.000203
2800;0.000204
2850;0.000204
2900;0.000205
2950;0.000205
3000;0.000206
3050;0.000206
3100;0.000206
3150;0.000207
3200;0.000207
3250;0.000208
3300;0.000208
3350;0.000208
3400;0.000209
3450;0.000209
3500;0.000210
3550;0.000210
3600;0.000210
3650;0.000211
3700;0.000211
3750;0.000211
3800;0.000212
3850;0.000212
3900;0.000212
3950;0.000213
4000;0.000213
4050;0.000213
4100;0.000214
4150;0.000214
4200;0.000214
4250;0.000215
4300;0.000215
4350;0.000215
4400;0.000215
4450;0.000216
4500;0.000216
4550;0.000216
4600;0.000217
4650;0.000217
4700;0.000217
4750;0.000217
4800;0.000218
4850;0.000218
4900;0.000218
4950;0.000218
5000;0.000219
5050;0.000219
5100;0.000219
5150;0.000219
5200;0.000220
5250;0.000220
5300;0.000220
5350;0.000220
5400;0.000221
5450;0.000221
5500;0.000221
5550;0.000221
5600;0.000222
5650;0.000222
5700;0.000222
5750;0.000222
5800;0.000222
5850;0.000223
5900;0.000223
5950;0.000223
6000;0.000223
6050;0.000224
6100;0.000224
6150;0.000224
6200;0.000224
6250;0.000224
6300;0.000225
6350;0.000225
6400;0.000225
6450;0.000225
6500;0.000225
6550;0.000226
6600;0.000226
6650;0.000226
6700;0.000226
6750;0.000226
6800;0.000227
6850;0.000227
6900;0.000227
6950;0.000227
7000;0.000227
7050;0.000227
7100;0.000228
7150;0.000228
7200;0.000228
7250;0.000228
7300;0.000228
7350;0.000229
7400;0.000229
7450;0.000229
7500;0.000229
7550;0.000229
7600;0.000229
7650;0.000230
7700;0.000230
7750;0.000230
7800;0.000230
7850;0.000230
7900;0.000230
7950;0.000231
8000;0.000231
8050;0.000231
8100;0.000231
8150;0.000231
8200;0.000231
8250;0.000232
8300;0.000232
8350;0.000232
8400;0.000232
8450;0.000232
8500;0.000232
8550;0.000232
8600;0.000233
8650;0.000233
8700;0.000233
8750;0.000233
8800;0.000233
8850;0.000233
8900;0.000233
8950;0.000234
9000;0.000234
9050;0.000234
9100;0.000234
9150;0.000234
9200;0.000234
9250;0.000234
9300;0.000235
9350;0.000235
9400;0.000235
9450;0.000235
9500;0.000235
9550;0.000235
9600;0.000235
9650;0.000236
9700;0.000236
9750;0.000236
9800;0.000236
9850;0.000236
9900;0.000236
9950;0.000236
10000;0.000236
10050;0.000237
10100;0.000237
10150;0.000237
10200;0.000237
10250;0.000237
10300;0.000237
10350;0.000237
10400;0.000237
10450;0.000238
10500;0.000238
10550;0.000238
10600;0.000238
10650;0.000238
10700;0.000238
10750;0.000238
10800;0.000238
10850;0.000239
10900;0.000239
10950;0.000239
11000;0.000239
11050;0.000239
11100;0.000239
11150;0.000239
11200;0.000239
11250;0.000239
11300;0.000240
11350;0.000240
11400;0.000240
11450;0.000240
11500;0.000240
