80000;0.318020
80050;0.427540
80100;0.404960
80150;0.359760
80200;0.353540
80250;0.372300
80300;0.359000
80350;0.357840
80400;0.372280
80450;0.384000
80500;0.367140
80550;0.386200
80600;0.409120
80650;0.382040
80700;0.354380
80750;0.370700
80800;0.364180
80850;0.373060
80900;0.376000
80950;0.392880
81000;0.550120
81050;0.357120
81100;0.428580
81150;0.542820
81200;0.741240
81250;0.805440
81300;0.445640
81350;0.423920
81400;0.412400
81450;0.442460
81500;0.414520
81550;0.663780
81600;0.522360
81650;0.398120
81700;0.443400
81750;0.408960
81800;0.345540
81850;0.408340
81900;0.316360
81950;0.321580
82000;0.316380
82050;0.316240
82100;0.313020
82150;0.313400
82200;0.302240
82250;0.300140
82300;0.298080
82350;0.360220
82400;0.304180
82450;0.298880
82500;0.294380
82550;0.316680
82600;0.299680
82650;0.326780
82700;0.301360
82750;0.302680
82800;0.314120
82850;0.306300
82900;0.299040
82950;0.293440
83000;0.290580
83050;0.288540
83100;0.289800
83150;0.307440
83200;0.310680
83250;0.313540
83300;0.289940
83350;0.289360
83400;0.285620
83450;0.281780
83500;0.283640
83550;0.291220
83600;0.288420
83650;0.285160
83700;0.287000
83750;0.290200
83800;0.334300
83850;0.311080
83900;0.321920
83950;0.323660
84000;0.316400
84050;0.333200
84100;0.311800
84150;0.313160
84200;0.303400
84250;0.287980
84300;0.287820
84350;0.315840
84400;0.345160
84450;0.310760
84500;0.314980
84550;0.326040
84600;0.316320
84650;0.301020
84700;0.313780
84750;0.328700
84800;0.307260
84850;0.293620
84900;0.286320
84950;0.280140
85000;0.293560
85050;0.289860
85100;0.283620
85150;0.303940
85200;0.277220
85250;0.278640
85300;0.289080
85350;0.287100
85400;0.305880
85450;0.291300
85500;0.270640
85550;0.270320
85600;0.283500
85650;0.294840
85700;0.292980
85750;0.319060
85800;0.320600
85850;0.318780
85900;0.316060
85950;0.326720
86000;0.314260
86050;0.306900
86100;0.311720
86150;0.317080
86200;0.302720
86250;0.307120
86300;0.298440
86350;0.298580
86400;0.296900
86450;0.294160
86500;0.296380
86550;0.308200
86600;0.313600
86650;0.311520
86700;0.320340
86750;0.306680
